setup,mechanic,window,n,wr,avg,med,p10_ret,p05_ret,worst_ret,sum,mfe_med,mae_med,avg_bars,p_hit15,p_hit25,exit_reasons
L1,bbmid_close_max12,H1,171,0.7017543859649122,0.0010110832559893654,0.0009187936529897467,-0.0022816332314686827,-0.004035721393754799,-0.018717045571613244,0.1728952367741815,0.0018764829231414648,-0.0013645669378942182,8.514619883040936,0.5555555555555556,0.3742690058479532,bb_mid_close:55.6%;time:34.5%;eod:9.9%
L1,bbmid_close_max12,H2,165,0.6545454545454545,0.00011488790085953332,0.00028726685281355024,-0.002185072540712851,-0.0035738154128639233,-0.007925411237525659,0.018956503641822997,0.0008530100699926102,-0.0009088769511897965,8.436363636363636,0.3151515151515151,0.15757575757575756,bb_mid_close:52.1%;time:32.1%;eod:15.8%
L1,vwap_close_max12,full,410,0.5658536585365853,0.00017097351036588426,0.00010671640316983755,-0.001199927884564933,-0.002503171889300665,-0.018717045571613244,0.07009913925001254,0.0006200774282076882,-0.0006532931216558513,4.868292682926829,0.25121951219512195,0.13902439024390245,vwap_close:78.3%;time:14.4%;eod:7.3%
L1,vwap_close_max12,H1,202,0.6039603960396039,0.0003484765968648311,0.0002202054850733992,-0.0012699696401612503,-0.0027807966407934256,-0.018717045571613244,0.07039227256669589,0.0008741720936062958,-0.0008537833400881767,5.227722772277228,0.3465346534653465,0.22772277227722773,vwap_close:76.7%;time:17.3%;eod:5.9%
L1,vwap_close_max12,H2,208,0.5288461538461539,-1.4092947917468614e-06,3.0100884941486328e-05,-0.001151971067419888,-0.0023115175299831315,-0.007024027054333137,-0.0002931333166833472,0.00044528862122927837,-0.0005349932866435814,4.519230769230769,0.15865384615384615,0.052884615384615384,vwap_close:79.8%;time:11.5%;eod:8.7%
L1,target15_max12,full,354,0.7372881355932204,0.00036977394961156717,0.0013497749999999975,-0.001623080996645898,-0.0026632326347935274,-0.008071042555550578,0.13089997816249477,0.0015575960288195523,-0.0011000643062225035,7.0790960451977405,0.5451977401129944,0.14689265536723164,target_15bp:54.5%;time:34.5%;eod:11.0%
L1,target15_max12,H1,188,0.7925531914893617,0.0006019739475105603,0.0013497749999999975,-0.0010841146327953744,-0.0022854414215203677,-0.008071042555550578,0.11317110213198533,0.0017091239866497965,-0.001343368175054871,6.042553191489362,0.6914893617021277,0.19680851063829788,target_15bp:69.1%;time:23.9%;eod:6.9%
L1,target15_max12,H2,166,0.6746987951807228,0.00010680045801511706,0.0005547521553722623,-0.0020646035186732137,-0.0034439280761307534,-0.007024027054333137,0.017728876030509433,0.0011774073343802094,-0.000894963242998148,8.25301204819277,0.3795180722891566,0.09036144578313253,time:46.4%;target_15bp:38.0%;eod:15.7%
L1,target25_max12,full,343,0.6967930029154519,0.0006032657216414715,0.0009621378110664658,-0.001769513125617217,-0.0032311559631525316,-0.010083890655958383,0.2069201425230247,0.0018038343655617517,-0.0011162495715039134,8.408163265306122,0.5481049562682215,0.3819241982507289,time:46.4%;target_25bp:38.2%;eod:15.5%
L1,target25_max12,H1,179,0.7486033519553073,0.0009687253726214203,0.002349624999999911,-0.0011755613514718097,-0.0026227270586542282,-0.010083890655958383,0.17340184169923423,0.0025793089834174054,-0.0013645669378942182,7.569832402234637,0.6983240223463687,0.5307262569832403,target_25bp:53.1%;time:36.3%;eod:10.6%
L1,target25_max12,H2,164,0.6402439024390244,0.00020437988307189317,0.0003845458445466132,-0.002121827793685127,-0.0034657634525034784,-0.007925411237525659,0.03351830082379048,0.0011774073343802094,-0.0009634061410423445,9.323170731707316,0.38414634146341464,0.21951219512195122,time:57.3%;target_25bp:22.0%;eod:20.7%
L1,target15_or_sma9_max12,full,365,0.6986301369863014,0.0002928701059362866,0.000538016531384411,-0.0010203997850825042,-0.0020037117545187223,-0.008071042555550578,0.10689758866674459,0.0010243344262286236,-0.0009876966508646223,5.189041095890411,0.3561643835616438,0.11506849315068493,sma9_close:54.0%;target_15bp:34.0%;eod:7.9%;time:4.1%
L1,target15_or_sma9_max12,H1,191,0.7801047120418848,0.0005028332864436629,0.0010126282584330681,-0.0008758446059385916,-0.0016964873609302544,-0.008071042555550578,0.09604115771073962,0.0013919433675078086,-0.0011786939323321644,4.696335078534031,0.46596858638743455,0.16753926701570682,target_15bp:45.5%;sma9_close:45.0%;eod:5.2%;time:4.2%
L1,target15_or_sma9_max12,H2,174,0.6091954022988506,6.23932813563504e-05,0.0002047674881335837,-0.00130288730378727,-0.0024356272865742436,-0.007024027054333137,0.01085643095600497,0.0007055262835605758,-0.0007599039079239645,5.7298850574712645,0.23563218390804597,0.05747126436781609,sma9_close:63.8%;target_15bp:21.3%;eod:10.9%;time:4.0%
