label,n,per_day,wr,avg,med,sum,mfe_med,hit15,hit25,sym,recipe,combo,k,flags,delta_avg,base_avg,base_wr,base_n
IWM|5m|raw_bb_dn|alone,104,1.7333333333333334,0.5288461538461539,0.0006635152849232817,0.00010494710137376462,0.0690055896320213,0.0016245000363646067,0.5288461538461539,0.3173076923076923,IWM,raw_bb_dn,alone,0,,0.0,,,
IWM|raw_bb_dn+15m_above_sma9,38,0.6333333333333333,0.5263157894736842,0.0005610296649307678,0.0003359995148400907,0.021319127267369176,0.0016377335437655072,0.5526315789473685,0.23684210526315788,IWM,raw_bb_dn,15m_above_sma9,1,15m_above_sma9,-0.00010248561999251396,0.0006635152849232817,0.5288461538461539,104.0
IWM|raw_bb_dn+15m_bb_dn,14,0.23333333333333334,0.5,0.0011536840211560015,4.5411612246470945e-05,0.016151576296184023,0.0024397903611507177,0.5714285714285714,0.5,IWM,raw_bb_dn,15m_bb_dn,1,15m_bb_dn,0.0004901687362327198,0.0006635152849232817,0.5288461538461539,104.0
IWM|raw_bb_dn+15m_bb_mid,99,1.65,0.5252525252525253,0.0005377661846526138,0.0001047207889031121,0.05323885228060876,0.0015501252817193834,0.5151515151515151,0.29292929292929293,IWM,raw_bb_dn,15m_bb_mid,1,15m_bb_mid,-0.00012574910027066794,0.0006635152849232817,0.5288461538461539,104.0
IWM|raw_bb_dn+15m_bb_up,1,0.016666666666666666,1.0,0.010115075104920379,0.010115075104920379,0.010115075104920379,0.010619265066417638,1.0,1.0,IWM,raw_bb_dn,15m_bb_up,1,15m_bb_up,0.009451559819997098,0.0006635152849232817,0.5288461538461539,104.0
IWM|raw_bb_dn+15m_below_sma9,78,1.3,0.5,0.0004309314101107578,2.619540109488616e-05,0.03361264998863911,0.0014493676635344288,0.48717948717948717,0.358974358974359,IWM,raw_bb_dn,15m_below_sma9,1,15m_below_sma9,-0.00023258387481252393,0.0006635152849232817,0.5288461538461539,104.0
IWM|raw_bb_dn+15m_candle_dn,77,1.2833333333333334,0.5324675324675324,0.0006748295594225373,0.00010517341384441714,0.051961876075535374,0.0014296534821947038,0.45454545454545453,0.3116883116883117,IWM,raw_bb_dn,15m_candle_dn,1,15m_candle_dn,1.1314274499255581e-05,0.0006635152849232817,0.5288461538461539,104.0
IWM|raw_bb_dn+15m_candle_up,42,0.7,0.4523809523809524,0.00022155123699426257,-0.00033045853889207555,0.009305151953759028,0.001628188046112533,0.5714285714285714,0.2619047619047619,IWM,raw_bb_dn,15m_candle_up,1,15m_candle_up,-0.00044196404792901914,0.0006635152849232817,0.5288461538461539,104.0
IWM|raw_bb_dn+15m_rsi_hi,5,0.08333333333333333,0.4,0.0009375747738581186,-0.0007276882407798446,0.004687873869290593,0.0018358136294724936,0.6,0.4,IWM,raw_bb_dn,15m_rsi_hi,1,15m_rsi_hi,0.00027405948893483684,0.0006635152849232817,0.5288461538461539,104.0
IWM|raw_bb_dn+15m_rsi_lo,17,0.2833333333333333,0.5294117647058824,0.0003270410896270853,0.00010517341384441714,0.00555969852366045,0.0016235675299147712,0.5882352941176471,0.29411764705882354,IWM,raw_bb_dn,15m_rsi_lo,1,15m_rsi_lo,-0.00033647419529619644,0.0006635152849232817,0.5288461538461539,104.0
IWM|raw_bb_dn+15m_rsi_mid,92,1.5333333333333334,0.5217391304347826,0.0005714963138869815,9.605056128536571e-05,0.052577660877602295,0.0015108584835271666,0.5,0.31521739130434784,IWM,raw_bb_dn,15m_rsi_mid,1,15m_rsi_mid,-9.201897103630022e-05,0.0006635152849232817,0.5288461538461539,104.0
IWM|raw_bb_dn+15m_vwap_dn,36,0.6,0.5833333333333334,0.0014187603410577812,0.0005361459113734091,0.05107537227808012,0.0021008502669801477,0.6944444444444444,0.3888888888888889,IWM,raw_bb_dn,15m_vwap_dn,1,15m_vwap_dn,0.0007552450561344995,0.0006635152849232817,0.5288461538461539,104.0
IWM|raw_bb_dn+15m_vwap_up,22,0.36666666666666664,0.5454545454545454,0.0003437374134432297,0.001188799841515653,0.007562223095751053,0.001638433628358693,0.5454545454545454,0.36363636363636365,IWM,raw_bb_dn,15m_vwap_up,1,15m_vwap_up,-0.00031977787148005206,0.0006635152849232817,0.5288461538461539,104.0
IWM|raw_bb_dn+1d_above_sma9,0,0.0,,,,0.0,,,,IWM,raw_bb_dn,1d_above_sma9,1,1d_above_sma9,,0.0006635152849232817,0.5288461538461539,104.0
IWM|raw_bb_dn+1d_bb_dn,0,0.0,,,,0.0,,,,IWM,raw_bb_dn,1d_bb_dn,1,1d_bb_dn,,0.0006635152849232817,0.5288461538461539,104.0
IWM|raw_bb_dn+1d_bb_mid,104,1.7333333333333334,0.5288461538461539,0.0006635152849232817,0.00010494710137376462,0.0690055896320213,0.0016245000363646067,0.5288461538461539,0.3173076923076923,IWM,raw_bb_dn,1d_bb_mid,1,1d_bb_mid,0.0,0.0006635152849232817,0.5288461538461539,104.0
IWM|raw_bb_dn+1d_bb_up,0,0.0,,,,0.0,,,,IWM,raw_bb_dn,1d_bb_up,1,1d_bb_up,,0.0006635152849232817,0.5288461538461539,104.0
IWM|raw_bb_dn+1d_below_sma9,104,1.7333333333333334,0.5288461538461539,0.0006635152849232817,0.00010494710137376462,0.0690055896320213,0.0016245000363646067,0.5288461538461539,0.3173076923076923,IWM,raw_bb_dn,1d_below_sma9,1,1d_below_sma9,0.0,0.0006635152849232817,0.5288461538461539,104.0
