label,n,per_day,wr,avg,med,sum,mfe_med,hit15,hit25,sym,recipe,combo,k,flags,delta_avg,base_avg,base_wr,base_n
QQQ|5m|raw_bb_dn|alone,118,1.9666666666666666,0.5423728813559322,0.0008413751568260212,0.00033277806316633907,0.0992822685054705,0.002026724334731278,0.5932203389830508,0.4067796610169492,QQQ,raw_bb_dn,alone,0,,0.0,,,
QQQ|raw_bb_dn+15m_above_sma9,49,0.8166666666666667,0.5918367346938775,0.0006569257416662599,0.00036210980773598855,0.03218936134164674,0.001983191763156089,0.6122448979591837,0.3469387755102041,QQQ,raw_bb_dn,15m_above_sma9,1,15m_above_sma9,-0.00018444941515976133,0.0008413751568260212,0.5423728813559322,118.0
QQQ|raw_bb_dn+15m_bb_dn,13,0.21666666666666667,0.6153846153846154,0.0005535987801069078,0.0007886605327651619,0.0071967841413898,0.0025080306044968914,0.6923076923076923,0.5384615384615384,QQQ,raw_bb_dn,15m_bb_dn,1,15m_bb_dn,-0.0002877763767191135,0.0008413751568260212,0.5423728813559322,118.0
QQQ|raw_bb_dn+15m_bb_mid,113,1.8833333333333333,0.5398230088495575,0.0008326293422185236,0.000324610320090013,0.09408711567069317,0.0020149368730215667,0.584070796460177,0.39823008849557523,QQQ,raw_bb_dn,15m_bb_mid,1,15m_bb_mid,-8.745814607497666e-06,0.0008413751568260212,0.5423728813559322,118.0
QQQ|raw_bb_dn+15m_bb_up,2,0.03333333333333333,1.0,0.004170946940115106,0.004170946940115106,0.008341893880230211,0.004860486662460306,1.0,1.0,QQQ,raw_bb_dn,15m_bb_up,1,15m_bb_up,0.0033295717832890846,0.0008413751568260212,0.5423728813559322,118.0
QQQ|raw_bb_dn+15m_below_sma9,82,1.3666666666666667,0.524390243902439,0.0009090530234750374,0.00023659801028586003,0.07454234792495307,0.0021085785326562245,0.5975609756097561,0.43902439024390244,QQQ,raw_bb_dn,15m_below_sma9,1,15m_below_sma9,6.767786664901615e-05,0.0008413751568260212,0.5423728813559322,118.0
QQQ|raw_bb_dn+15m_candle_dn,84,1.4,0.47619047619047616,0.0008032472377348189,-0.00012921318190295406,0.06747276796972479,0.0016227020496099032,0.5238095238095238,0.36904761904761907,QQQ,raw_bb_dn,15m_candle_dn,1,15m_candle_dn,-3.812791909120234e-05,0.0008413751568260212,0.5423728813559322,118.0
QQQ|raw_bb_dn+15m_candle_up,51,0.85,0.6274509803921569,0.000535155900088943,0.0007886605327651619,0.027292950904536095,0.0021514390537407113,0.6666666666666666,0.43137254901960786,QQQ,raw_bb_dn,15m_candle_up,1,15m_candle_up,-0.00030621925673707826,0.0008413751568260212,0.5423728813559322,118.0
QQQ|raw_bb_dn+15m_rsi_hi,16,0.26666666666666666,0.6875,0.0019064558506461798,0.001369524765442387,0.030503293610338877,0.0021109691325649216,0.6875,0.375,QQQ,raw_bb_dn,15m_rsi_hi,1,15m_rsi_hi,0.0010650806938201586,0.0008413751568260212,0.5423728813559322,118.0
QQQ|raw_bb_dn+15m_rsi_lo,21,0.35,0.5238095238095238,0.0003117055848012875,0.00034094580624266513,0.006545817280827038,0.0020076497328946896,0.5714285714285714,0.38095238095238093,QQQ,raw_bb_dn,15m_rsi_lo,1,15m_rsi_lo,-0.0005296695720247338,0.0008413751568260212,0.5423728813559322,118.0
QQQ|raw_bb_dn+15m_rsi_mid,92,1.5333333333333334,0.532608695652174,0.0006949080442856996,0.0001635586536531397,0.06393154007428437,0.0020783468752546552,0.5869565217391305,0.43478260869565216,QQQ,raw_bb_dn,15m_rsi_mid,1,15m_rsi_mid,-0.00014646711254032163,0.0008413751568260212,0.5423728813559322,118.0
