symbol,sample,setup,mechanic,window,n,wr,avg,med,p10_ret,p05_ret,worst_ret,sum,mfe_med,mae_med,avg_bars,p_hit15,p_hit25,exit_reasons
SPY,recent_60d,L2_first,fixed_24,H1,12,0.5,-3.875425759738982e-05,-0.0001040711393741,-0.0010089269554121,-0.0028489984764837,-0.005038049775254,-0.0004650510911686,0.0018391661639443,-0.0008543373468657,19.33333333333333,0.5833333333333334,0.3333333333333333,time:75.0%;eod:25.0%
SPY,recent_60d,L2_first,fixed_24,H2,12,0.75,0.003340447430662,0.002546956731433,-0.0012546675411426,-0.0026384909438759,-0.0042253620058209,0.0400853691679449,0.0033466210485448,-0.0010389933749146,21.25,0.75,0.5833333333333334,time:75.0%;eod:25.0%
SPY,recent_60d,L2_first,fixed_eod,full,24,0.7916666666666666,0.0024302722755614,0.0017924300575905,-0.0004784421697773,-0.0005052024465088,-0.0013401418931937,0.0583265346134744,0.0029557229155569,-0.0010816131537897,45.708333333333336,0.7083333333333334,0.625,eod:100.0%
SPY,recent_60d,L2_first,fixed_eod,H1,12,0.75,0.0017239369588622,0.0017924300575905,-0.000440462968474,-0.0004831298436961,-0.0005086972830664,0.0206872435063467,0.0027877062283018,-0.001048234283562,42.41666666666666,0.6666666666666666,0.5833333333333334,eod:100.0%
SPY,recent_60d,L2_first,fixed_eod,H2,12,0.8333333333333334,0.0031366075922606,0.0016334942053626,-0.0003927868307767,-0.0008700329569124,-0.0013401418931937,0.0376392911071277,0.0034709973305108,-0.0010816131537897,49.0,0.75,0.6666666666666666,eod:100.0%
SPY,recent_60d,L2_first,sma9_close_max12,full,24,0.7083333333333334,0.000897408450757,0.0003653422591501,-0.0004295072234709,-0.0006082103904369,-0.0013401418931937,0.021537802818169,0.0008091070514554,-0.00076760869933,5.833333333333333,0.2083333333333333,0.125,sma9_close:87.5%;eod:12.5%
SPY,recent_60d,L2_first,sma9_close_max12,H1,12,0.6666666666666666,0.0004290078408929,0.0005891304385409,-0.0004823005965346,-0.0005613806928508,-0.0006257715270316,0.005148094090715,0.0009402883155246,-0.0007445400698173,5.083333333333333,0.0833333333333333,0.0,sma9_close:83.3%;eod:16.7%
SPY,recent_60d,L2_first,sma9_close_max12,H2,12,0.75,0.0013658090606211,0.0003461937860786,-0.0001648078542612,-0.0006953119718445,-0.0013401418931937,0.016389708727454,0.0007392567073526,-0.000897081358239,6.583333333333333,0.3333333333333333,0.25,sma9_close:91.7%;eod:8.3%
SPY,recent_60d,L2_first,bbmid_close_max12,full,24,0.75,0.001126322045105,0.000884137224831,-0.0006919075381638,-0.0012546845420526,-0.003436063308666,0.0270317290825211,0.0013220840558949,-0.00076760869933,7.958333333333333,0.375,0.1666666666666666,bb_mid_close:66.7%;time:20.8%;eod:12.5%
SPY,recent_60d,L2_first,bbmid_close_max12,H1,12,0.75,0.0004438489446863,0.0006350815948278,-0.0004823005965346,-0.0018260119945862,-0.003436063308666,0.0053261873362359,0.0013652224633697,-0.0007445400698173,7.333333333333333,0.3333333333333333,0.0833333333333333,bb_mid_close:66.7%;time:16.7%;eod:16.7%
