setup,mechanic,window,n,wr,avg,med,p10_ret,p05_ret,worst_ret,sum,mfe_med,mae_med,avg_bars,p_hit15,p_hit25,exit_reasons
L2h,vwap_close_max12,H2,13,0.5384615384615384,0.00016938467653363572,0.00010266673653536174,-0.0007336814119644153,-0.000911783246350617,-0.0011434001327385035,0.0022020007949372644,0.0007371528197446242,-0.0009412750361335043,3.076923076923077,0.3076923076923077,0.07692307692307693,vwap_close:84.6%;eod:15.4%
L2h,target15_max12,full,22,0.7272727272727273,0.0006827402243767746,0.0013497749999999975,-0.0007660082637429566,-0.0009624623723398507,-0.0011270794994313604,0.015020284936289041,0.0015153950973912922,-0.0010483182499685384,5.7727272727272725,0.5454545454545454,0.0,target_15bp:54.5%;eod:27.3%;time:18.2%
L2h,target15_max12,H1,13,0.7692307692307693,0.0007821013879252099,0.0013497749999999975,-0.00046533929886538594,-0.0006040558933507745,-0.000798398737821393,0.010167318043027729,0.0016143433084487846,-0.000705462681063862,4.6923076923076925,0.5384615384615384,0.0,target_15bp:53.8%;eod:30.8%;time:15.4%
L2h,target15_max12,H2,9,0.6666666666666666,0.0005392185436957014,0.0013497749999999975,-0.0010022937402641928,-0.0010646866198477766,-0.0011270794994313604,0.004852966893261312,0.0015139833048813944,-0.001447992593620051,7.333333333333333,0.5555555555555556,0.0,target_15bp:55.6%;eod:22.2%;time:22.2%
L2h,target25_max12,full,21,0.6190476190476191,0.0006988926100727951,0.00023950159893315615,-0.0009710973004724011,-0.0009834730328887042,-0.0011270794994313604,0.014676744811528697,0.0015411979656114738,-0.001447992593620051,8.095238095238095,0.5714285714285714,0.3333333333333333,time:38.1%;target_25bp:33.3%;eod:28.6%
L2h,target25_max12,H1,12,0.6666666666666666,0.0007100107304258974,0.0003150611179700835,-0.0007660082637429566,-0.0008816821706016831,-0.0009834730328887042,0.008520128765110768,0.0020569559921328473,-0.0011179112513850509,7.25,0.5833333333333334,0.3333333333333333,time:33.3%;target_25bp:33.3%;eod:33.3%
L2h,target25_max12,H2,9,0.5555555555555556,0.000684068449601992,0.00023950159893315615,-0.0010022937402641928,-0.0010646866198477766,-0.0011270794994313604,0.006156616046417929,0.00151680688990119,-0.0015606008384732029,9.222222222222221,0.5555555555555556,0.3333333333333333,time:44.4%;target_25bp:33.3%;eod:22.2%
L2h,target15_or_sma9_max12,full,23,0.6956521739130435,0.0004122245772765451,0.0007105254955690476,-0.0010613433471093668,-0.002095842631944489,-0.002536985645951617,0.009481165277360537,0.0010396451439229626,-0.0009412750361335043,4.173913043478261,0.391304347826087,0.0,sma9_close:43.5%;target_15bp:39.1%;eod:17.4%
L2h,target15_or_sma9_max12,H1,13,0.7692307692307693,0.00048477310314947006,0.0007105254955690476,-0.0007503120179288114,-0.001360432434693437,-0.0022034829800015032,0.0063020503409431106,0.0013955691325810982,-0.000705462681063862,3.923076923076923,0.38461538461538464,0.0,target_15bp:38.5%;sma9_close:38.5%;eod:23.1%
L2h,target15_or_sma9_max12,H2,10,0.6,0.00031791149364174265,0.0007315873456968935,-0.001268070114083386,-0.0019025278800175016,-0.002536985645951617,0.0031791149364174265,0.0009724590965967117,-0.0012092707013279247,4.5,0.4,0.0,sma9_close:50.0%;target_15bp:40.0%;eod:10.0%
L2h,resignal_extend5_cap24,full,22,0.5454545454545454,0.0007288710857084652,9.713627102081457e-05,-0.0016723940836945728,-0.0020983789143567354,-0.002510007546351778,0.016035163885586234,0.0013804391216318823,-0.0013411504708275568,5.545454545454546,0.4090909090909091,0.2727272727272727,resignal_time:50.0%;eod:27.3%;time:22.7%
L2h,resignal_extend5_cap24,H1,12,0.5833333333333334,0.0008352878839818593,0.00048750126417684836,-0.0016395260075335759,-0.001906066113672744,-0.0021176101944251347,0.010023454607782312,0.0014363102952232865,-0.0010758051501948973,5.166666666666667,0.4166666666666667,0.25,resignal_time:50.0%;time:25.0%;eod:25.0%
L2h,resignal_extend5_cap24,H2,10,0.5,0.0006011709277803923,-6.733863733565659e-06,-0.001265372304123402,-0.00188768992523759,-0.002510007546351778,0.006011709277803923,0.0012024771273028145,-0.001359073077461359,6.0,0.4,0.3,resignal_time:50.0%;eod:30.0%;time:20.0%
L2h,resignal_target15_or_sma9_cap24,full,23,0.6521739130434783,0.00032786633200135426,0.0006798009257118487,-0.0010613433471093668,-0.002018557124925757,-0.002510007546351778,0.007540925636031148,0.0010396451439229626,-0.0009412750361335043,3.608695652173913,0.391304347826087,0.0,target_15bp:39.1%;resignal_time:21.7%;sma9_close:17.4%;eod:17.4%;time:4.3%
