label,n,per_day,wr,avg,med,sum,mfe_med,hit15,hit25,sym,recipe,combo,k,flags,delta_avg,base_avg,base_wr,base_n,score
QQQ|raw_bb_dn+1h_candle_dn+30m_candle_up+30m_rsi_mid,20,0.3333333333333333,0.7,0.0028124162336594038,0.0023913423402570633,0.05624832467318808,0.0038097540927031215,0.8,0.75,QQQ,raw_bb_dn,1h_candle_dn+30m_candle_up+30m_rsi_mid,3,1h_candle_dn+30m_candle_up+30m_rsi_mid,0.0019710410768333823,0.0008413751568260212,0.5423728813559322,118.0,0.01509300931076726
QQQ|raw_bb_dn+15m_below_sma9+15m_vwap_dn+1d_above_sma9,22,0.36666666666666664,0.7272727272727273,0.0026180349490698544,0.0020180242802912973,0.0575967688795368,0.003515316801022572,0.8636363636363636,0.6818181818181818,QQQ,raw_bb_dn,15m_below_sma9+15m_vwap_dn+1d_above_sma9,3,15m_below_sma9+15m_vwap_dn+1d_above_sma9,0.0017766597922438331,0.0008413751568260212,0.5423728813559322,118.0,0.01507050701781436
QQQ|raw_bb_dn+15m_bb_mid+30m_rsi_mid+30m_vwap_dn,12,0.2,0.75,0.003477518195687951,0.0021649583401350814,0.04173021834825541,0.0036836720024849834,0.8333333333333334,0.75,QQQ,raw_bb_dn,15m_bb_mid+30m_rsi_mid+30m_vwap_dn,3,15m_bb_mid+30m_rsi_mid+30m_vwap_dn,0.00263614303886193,0.0008413751568260212,0.5423728813559322,118.0,0.01505809549794195
QQQ|raw_bb_dn+1h_vwap_dn+30m_rsi_mid,14,0.23333333333333334,0.7142857142857143,0.003271026092556536,0.0021649583401350814,0.045794365295791506,0.0035260043381986073,0.7857142857142857,0.6428571428571429,QQQ,raw_bb_dn,1h_vwap_dn+30m_rsi_mid,2,1h_vwap_dn+30m_rsi_mid,0.002429650935730515,0.0008413751568260212,0.5423728813559322,118.0,0.014861714429018279
QQQ|raw_bb_dn+1h_bb_mid+1h_vwap_dn+30m_rsi_mid,14,0.23333333333333334,0.7142857142857143,0.003271026092556536,0.0021649583401350814,0.045794365295791506,0.0035260043381986073,0.7857142857142857,0.6428571428571429,QQQ,raw_bb_dn,1h_bb_mid+1h_vwap_dn+30m_rsi_mid,3,1h_bb_mid+1h_vwap_dn+30m_rsi_mid,0.002429650935730515,0.0008413751568260212,0.5423728813559322,118.0,0.014861714429018279
QQQ|raw_bb_dn+1d_bb_mid+1h_vwap_dn+30m_rsi_mid,14,0.23333333333333334,0.7142857142857143,0.003271026092556536,0.0021649583401350814,0.045794365295791506,0.0035260043381986073,0.7857142857142857,0.6428571428571429,QQQ,raw_bb_dn,1d_bb_mid+1h_vwap_dn+30m_rsi_mid,3,1d_bb_mid+1h_vwap_dn+30m_rsi_mid,0.002429650935730515,0.0008413751568260212,0.5423728813559322,118.0,0.014861714429018279
QQQ|raw_bb_dn+1h_vwap_dn+30m_bb_mid+30m_rsi_mid,14,0.23333333333333334,0.7142857142857143,0.003271026092556536,0.0021649583401350814,0.045794365295791506,0.0035260043381986073,0.7857142857142857,0.6428571428571429,QQQ,raw_bb_dn,1h_vwap_dn+30m_bb_mid+30m_rsi_mid,3,1h_vwap_dn+30m_bb_mid+30m_rsi_mid,0.002429650935730515,0.0008413751568260212,0.5423728813559322,118.0,0.014861714429018279
QQQ|L3_rsi35+1h_above_sma9+30m_bb_mid,15,0.25,0.8666666666666667,0.002789596190790274,0.002117748362036709,0.04184394286185411,0.0028401951724961183,0.8,0.6,QQQ,L3_rsi35,1h_above_sma9+30m_bb_mid,2,1h_above_sma9+30m_bb_mid,0.0007846677278821376,0.0020049284629081363,0.7222222222222222,18.0,0.01476554810575165
QQQ|L3_rsi35+1h_above_sma9,15,0.25,0.8666666666666667,0.002789596190790274,0.002117748362036709,0.04184394286185411,0.0028401951724961183,0.8,0.6,QQQ,L3_rsi35,1h_above_sma9,1,1h_above_sma9,0.0007846677278821376,0.0020049284629081363,0.7222222222222222,18.0,0.01476554810575165
QQQ|L3_rsi35+1h_above_sma9+1h_bb_mid,15,0.25,0.8666666666666667,0.002789596190790274,0.002117748362036709,0.04184394286185411,0.0028401951724961183,0.8,0.6,QQQ,L3_rsi35,1h_above_sma9+1h_bb_mid,2,1h_above_sma9+1h_bb_mid,0.0007846677278821376,0.0020049284629081363,0.7222222222222222,18.0,0.01476554810575165
QQQ|L3_rsi35+1h_above_sma9+1h_bb_mid+30m_bb_mid,15,0.25,0.8666666666666667,0.002789596190790274,0.002117748362036709,0.04184394286185411,0.0028401951724961183,0.8,0.6,QQQ,L3_rsi35,1h_above_sma9+1h_bb_mid+30m_bb_mid,3,1h_above_sma9+1h_bb_mid+30m_bb_mid,0.0007846677278821376,0.0020049284629081363,0.7222222222222222,18.0,0.01476554810575165
QQQ|raw_bb_dn+1d_rsi_mid+1w_above_sma9+30m_rsi_mid,28,0.4666666666666667,0.6785714285714286,0.0023588054625376742,0.0020992592883930516,0.06604655295105488,0.003460912175336728,0.75,0.6428571428571429,QQQ,raw_bb_dn,1d_rsi_mid+1w_above_sma9+30m_rsi_mid,3,1d_rsi_mid+1w_above_sma9+30m_rsi_mid,0.001517430305711653,0.0008413751568260212,0.5423728813559322,118.0,0.014710486949059088
QQQ|raw_bb_dn+1d_rsi_mid+1w_rsi_hi+30m_rsi_mid,28,0.4666666666666667,0.6785714285714286,0.0023588054625376742,0.0020992592883930516,0.06604655295105488,0.003460912175336728,0.75,0.6428571428571429,QQQ,raw_bb_dn,1d_rsi_mid+1w_rsi_hi+30m_rsi_mid,3,1d_rsi_mid+1w_rsi_hi+30m_rsi_mid,0.001517430305711653,0.0008413751568260212,0.5423728813559322,118.0,0.014710486949059088
QQQ|raw_bb_dn+1h_bb_mid+1h_below_sma9+30m_vwap_dn,17,0.2833333333333333,0.7647058823529411,0.0028157552773625267,0.0019889690375372027,0.04786783971516295,0.004026868164879627,0.8235294117647058,0.7058823529411765,QQQ,raw_bb_dn,1h_bb_mid+1h_below_sma9+30m_vwap_dn,3,1h_bb_mid+1h_below_sma9+30m_vwap_dn,0.0019743801205365057,0.0008413751568260212,0.5423728813559322,118.0,0.01468280077210618
